3927878027	3929199941|3927873667|3930499408|3962107643|3929194722|3927873061|3927875036|3929194697|3929194857|3930498901|3929194551|3930499280|3930498669|3929194695|3927873707|3930498588|3930498830|3930498587|3928368303|2945121734|3930498641|3930501031|3930499058|3927873331|3929207899|3930498485|3930498949|3927873075|3962107711|3930502084|3929199555|3929199918|3927873265|3927872840|2925021564|2951303790|3930501229|3929199757|3930507177|3927882870|3930498536|3929195089|3928369922|3927873127|1915718967|3927873126|3929194803
2645906182	2330077697|2649785694|2037880965|2643606144|1784489975|2671394051|1877029003|1684003891|2734367120|1878845877|1729312827|2489753770
3900386417	2857899584|2842335480|1877423111|5036278686|3209749880|3209777360|3234261160|3226940372|3209699680|3269047651
5036278167	2833678844|3234261024|2940089477|3900387956|5036278751|3031145541|2857916610
3962107598	5207278942|5207048964|3962107643|5207051081|5207051732|5207052545|5207048487|5207048815|5207049801|3764363434|5207047972|5207052555|3930499654|5207052054|3962107734|3962107231|5207052059|3928368186|5207051449|3962107929|5207051570|5207048951|3929195060|5207052001|5199421003|5207051968|5207049128|5207052043|5207052588|5207051558|3964196462|3764815105|5207049533|5207051484|5207047671|1915718967|5207049560|3962107530|3962107649|5207051519
3028197727	2170252260|1915718967
3200644067	3200549427|1548510962|1644685765|2862180350|3200660783|1630166495
2114827580	1783543665|1806855873|2105564885|1783493742
5308749826	5305305712|5305295796|5308382106|5304950185|1915718967
1752699951	2483500870|1783543665|1419616052|2073722745|1805796494|1527173201|3090532945|2205253691|1758328405|2151797322|1089518625|1951660855|2155073222|1593045807|1939396995|1648760135|1687794415|1603429055|1971125672|2200850841|1743801622|1057262270|2284422995|2489753770|1679205411|2219615483|2183450824|1362047814|1729312827|1953899264|2185831440
1938373867	1895959101|2027669703|1926121995|1511854412|1900111041|1820634312|1246378884
1785684807	1788742884|1772535003|1789868731|1886084495|1774836874|1785169415|1772151692|1774653400|1784232621|1772357111|1773430382|1785426993
1409163803	1247078293|1625067757|1839549853|1272666933|1081553385|1758837387|1852552855|1908996977|1881995961|1678107002|1618275955|1891430932|1511854412|1252601961|1855580031|1648760135|1441732283|1674018855|1700413453|1269367974|1926979890|1855080205|1770096443|38380001|1848614635|2012538864|1621746360|1723442142|1979381905|1811870314|1142040661|1614813141|1769009214|1940832263|1991217177|1434618870|1056136671|1793297947|2092770362
2087892741	
1735644267	
2762902591	
5207282449	3762312467|5329507729|3764380322|3764823951|3764339212|5207282430|5329864188|5207049689|5199421485|5207048487|5207051857|3764388763|3927875946|3929199724|5199421277|3929198530|5207047667|5207049075|3764823947|3281786281|3303972905|5207281690|3303994451|5207282733|3898916482|5199421654|3762823392|5207282833|3764335581|3762312505|3764363462|3764380294|3764380297|2958075620|2951303790|3964196900|1915718967|5207278459
5207046233	5207282436|3930501510|3930499156|3764339212|5240226975|3929198674|5207052555|3927875374|5207048042|3930499208|3927875379|3898599349|5207278684|3927873229|3930501327|3930501507|5207281567|5207052174|3764815025|3928369642|3764756971|3355204000|3963293279|3764815120|3764824070|3928369685|5207282052|3281796121|3764309650|3764309654|5207051732|3355309932|5207048487|3764363522|3930501567|3928369951|5199208990|3355309560|3930501363|3930502207|3303972905|5207281690|3764363437|3303994451|3355247022|5207051532|5199421003|5199421675|3764388702|3930498747|3927875287|3764380301|5207049560
3938560307	3941608999|3938593323|3941345770|3938539255|3941435443|3942196837|3942200709|3215036071|3938540900|3938489295|3941347566|3938560480|3941604319|3942200628|3941600094|3942202069
3764363582	3762312467|3764363537|3895056770|3764363517|3762311764|3762823392|3467159624|3764363501|3764335581|3764309647|3764756825|3764815025|3764363462|3764338082|3764335715|3122963484|3764815115|3764815105|3764756972|3762823421|3764335671|3281807105|3764335631|3764380305|3764815227|3764363551|3764363437
3938593323	3941435443|3942200709|3941345770|3938540900|3941347566|3938560307|3942200628|3941604319|3942202069|3938539255
5293737493	5307311583|3252519364|2103472401
1853864517	1893857462|1081191780|1666389550|1774495061|1938677261|2394965052|1661751975|1635030604|2054296163|1441187424|1684455970|1410431341|1304890372|2643202910|1926098875|1941470232|1222653400|1859599312
3929198530	3762312467|5329507729|3764380322|3927873037|3962107894|3929198561|3961093247|3927875946|3930499329|3929194857|5207282205|3764823947|3961093473|3929198177|3764380287|3928368186|5207282733|3930499602|3764823960|3929194407|3764398934|3929199432|5207282833|3930502758|3762312505|3929194542|3764824070|1915718967|3927875703|5207282449|3962107530
5308815699	2103472401|1915718967|5308815786
3930499026	3930501510|3764380322|3927873037|3930499156|3929198674|3930501378|3930502179|3927875036|3927875374|5207047667|3928369834|3930499208|3929207879|3929194407|3930501646|3929195063|3927873229|3930501507|3927875786|5207052174|3930501750|3930502163|3928369647|3929199918|3928369642|3927875225|3927875215|3930501883|3929199047|3930501884|3930501229|2951303790|3927882870|5199426321|3930501332|3930499366|1915718967|3928369685|5207052853|3929199941|5207282052|3927873061|3928369895|3929199903|3930499677|3928369951|3928369950|3930499636|5207046955|3930499177|3930502207|5207046233|3928369750|3930501360|5207281690|3928369824|3927875727|3927875436|3929198713|3929198714|3930502084|3927873245|3927875563|3930498800|3930498747|3929207568|5207278736|3930499640|3929199167
3930502758	3927873666|5329507729|3762312581|3929198512|5207282430|3762311635|5329864188|5207049689|3764756974|3930499619|3303994575|3762764774|3929199672|3927873582|3929207236|3929199956|3929194407|3962107711|3929195489|3762312505|3930499318|3764824191|3930498494|3764824070|3929198202|1915718967|3930499640|3762764723
3884910260	
3892150621	3842944316
1893426465	3903618714|2323579473|1623912060|2047464614|5330087744|1885080105|2710068343|2621058311|1980000633|2145506351|1796925903|3252882142|2596946623|2393447302|2696651995|1696817151|1789481300|3566164452|1789886762|1142040661|3903865171|1915718967|2758471173|1445944397
2590381084	3168916497|2590431544|2590431464
1741686115	1511434901|2306971692
5160407883	5159801418|5159796124|3815908318|5159796699|1915718967
2755440850	
1396973567	1309947543|1663801431|1199712261|1269367974|1642279612|1350268332
1756855687	
1718085517	1048254665|1786968104|2651221712|1335706665|1406025355|1666389550|1931849280|1625878051|1780731073|2054296163|1678316760|1400609515|1644519664|1658450905|1264181657|1836217404|2049642842|1401738053|1665962310|1363882814|1888159631|1769176543|1964575843|1497265082|1241366847|1813691161|1642289104|1661751975|1762102091|2364730252|1660265790|1771992627|1926098875|1766238442|1227866577|1712195624|1222653400|1052444514|1410460622|1650227205|1919184243|1421544843|1644850885|1286296283|1650262600|1423593454|1649631910|1642277115|1314369782|1441187424|1684455970|1807845584|1805208612|1864294382|1265555062|1649246062|1464618764|1653387812|2584451437|1893857462|1923141022|1653251070|1678885903|1850158737|2161294617|2217595651|1620647277|1861949720|2147494801|1916685811|1810768825|1646522672|1772884855|2337216722|1852116881|1174385881|1700647704|1968890851|1433995350|1401587594|1413559105|1402766947
2828091922	2817554542|2817556980|3102456597|2826797522|2804706644|2817556974|2828075210|2408345352|2817556414|2828088940|2826794770|2828075034|2817554292|2817554962|2817556844|2826796814|2480556187
2121024097	2074827815|2473329720|2073722745|1623912060|1081553385|1758328405|1673957864|1056897511|1821694275|2047790442|1840615934|1854411831|1898615253|1895381063|1290251390|2159240553|1363156440|1785652067|1957808105|1821713563|2315748374|1889062833|2187596703|1752699951|1251624865|2099699691|1185449501|1909276484|1227316963|1941739354|1609472957|1758106353|2183450824|1880158822|1729312827|1915718967
3300404391	3313033534|3312929932|3300404401|3312929972|3313049012|3278257771
1290251655	1833861910|1290251390|1918215121|2878425473
5207047671	3962107436|5207052362|3465773792|3962108302|5207048964|5207051958|5207051081|5207051732|5207052545|5207048487|5207047972|5207052555|5207052054|5207282039|5207051691|5207052059|5207282733|3303994451|5207048951|5207051968|5207052001|5207048578|3962107598|5207052022|5207052043|5207052588|3764824191|5207047983|5207048558|5207049533|5207051484|5207282449|5207051519|3962107530|3962107649
2218128442	3754251903|2241192500|2243276635|2239056390|3754251845|2240019780
3762312467	5329507729|3764380322|3962108302|5207282430|3764756974|3764388763|3929199724|3764823947|3929198177|3764381730|3929198941|5207282733|3764398934|3764380274|3929198713|3964200975|3762312505|5207048481|3764388702|3764381721|3764824191|3764380294|3927875998|3764380297|3764815105|3764380301|3764824070|3764335631|1915718967|3764380305
1055599191	1639073802|1400609680|1690692162|1620647277|1663031141|1137872164
1914508100	1975001365|1974967237|1911321565|1706192293|1915718967|1951631431
2916397251	3927872544|3764335675|3281796121|3764309650|3894944903|3962111117|3764309654|3964200975|3764335581|3762305211|3764363462|3764363434|3303972781|3764363582|1915718967|3762764723|3764363437
3927875436	5207052793|3927873037|3930499156|3929198674|3930501378|3927875036|3927880324|3927875374|3929198530|3928369834|3930499208|3930499026|3927875379|3929194407|3929195063|3927873229|3930501327|3929199432|3927875786|3930501507|5207281567|3927873712|3928369647|3928369642|3927875225|3927875215|3930501883|3930501884|3930501229|5199426321|3930501332|3930499366|3928369685|5207052853|5207282052|3930501631|3929195144|3928369895|3929199903|3928369950|3930501363|5207047217|3930502207|3928369750|3929198941|3930501360|3927872440|3928369824|3927872544|3929207899|3927875912|3927875727|3962111767|3929198714|3929199555|3930498800|3930498747|3927875287|3355309652|3930507177|5207047290|2915073527|3930499640|3930498594|3929207523|3929199167
5277819941	2450104333|2517857302|2448682395|2520028624|2449971797|2462286237|2521762794|2521762952|2525606480|2460660043|2518435500|5279529213|5066585196|5289937728|5289854682|1915718967|5288453373|2451238111|2517521122
3215027891	
3768390862	
2109521824	2453100534|2241609494|2074827815|1081191780|2073722745|1933332041|1272666933|2448283213|2207972704|2494828274|1833861910|1840615934|2091567790|2173281271|1919717595|1409290932|1582350251|1874507323|1315585922|2187596703|1735047885|1768267624|1941739354|2595506432|1780115201|2751545694|1798974891
3929195334	3930501510|3928368231|3962107302|3927873667|3929207899|3930499706|3930498485|3964200975|3930499586|3929195489|3930499677|3927873708|3930499619|3928368151|3930498830|3928368147|3927873509|3929195215|3962107307|3928368186|3930499366|1915718967|3930499640
1876016850	2214140493|2161294617|1955566840|1441187424
1975563024	1830452952|2922721473
2154361704	1669821312|2173281271|1958726887|2033349474
3151089073	2663205945|2295668204
3971169488	3974546300|3972171474|3975194285|3975612081|3976716468|3554481432|3579955564|3971169493|3971169512
2254286884	2218474640|2313091312|1702926533|1825351317|2045442555|1461869171|2237223457|1959774732|1918233953|2499827217|1279908635|2143243215|2282405501|1213086245|1846480262|2249574724|2213163843|2461010490|1408459075
1863906920	2166165690|1815991370|2468630912|1928484157|1434115564|1955566840|2237223457|1892268212|1918233953|2433462095|2191891800|2293423422|2213163843|1777403053|1699974270|1172040064|2728916404|2144300522|1628552715|2161294617|2337433853|2192690943|1825351317|2045442555|1597771472|1959774732|2187742312|2537821354|1742818960|1829366722|1307292540|1930610213|2134536851|5450768694|1688351580|1883145942|1865946763|1402766947|1810348612
1954423091	1440220291|1249044732|1065596082|1840171214|1930610213|1893590761|1635030604|1871877654|1466109201|1823021925
3474149850	3474238434|3562317892|2502858194|3312929932|3475296140|3775570740|3475296512|3490828333
1874946605	
3514020947	3516301670|3516368511|3516305541|3514020415|3514077600|3514033335|3514034212|3516380144|3514028387|3516374702|3514080334|3514073743|3514096892|3516375242|3514089860|3514076921|3514079967|3516321660|3516365244|3516369873|3516378024|3516288670
3514100137	3516361567|3514033843|3514034004|3514040417|3514033925|3516360721|3516374702|3514042035|3516386365|3514101617|3516386584|3516327007|3514079957|3514036864|3514017265
2710926005	2692989735|3122823414
1780823205	2273427864|2787977665
2065272393	1927996564|1827000667
2630960401	
1902380575	2022457424
3310411635	3310297251|3257413002|3310296805|3310411781|3287963171|3310411611|3287968915|3288005141|3310252235|3287968905|3310296865|3310411625|3288005205|1812344142
2537562295	1947774945|1840593362|3160629284|3266956104
2407059085	2974613305|2538118625
1583968845	2317943851
2267759447	2743512805
2185712327	1764219170|1619578662
1767754535	
1818070594	2951302001|2840209935
2938714127	2939575901|3055485723|2861944392|1286709403|2939543465|2829135622
2286897144	2592646830|2614705802|1772181460|2119391882|1731730607|1369125571|1859668240|2450081213|1698155405|1699974270|1765936017
1708409014	
2491364641	1830607121
1099547373	
2261708863	2906465107|2676169907|2375853255|3213754490|1900784053|3153732904|3036953061|3120171552|2521166713|1974751465
1838384323	3202836727|3150448072|3087826114|2819298895|2886395575
1735358870	
3284010035	3237982150|3284018821|3184226630|3300817265|3237971762|3237983690|3257377795|3213275562|3279669205|3331248244|3278700985|2935932081|3257375935|3316345104|3331151922|3331151710|3051734427|3141713993|3316355790|3317042984|3331144990|3237973350|3139770381|3278738265|3257375511|3237970150|3454858494|3184625692|3278803285|3454831782|3184051214|3279675281|3284004075|3301810785|3257375065|3279675285|3257375441|3300838385|3184036550|3257383275|3142378083|3213267290|3257377391|3331225420|3445736700|3278701105|3254367180|3301809071|3184184550|3316944870|3237968022|3237965154|3300850481|3284017421|3213263350|3141637735|3257378835|3284021485|3257376951|3292899453|3279668571|3331209632|3301803955|3278698031|3279675355|3331052774|3278845031|3331248192|3445698920|3284016165|3284015545|3257381821|3279675971|3184041954|3301811895|3284010231|3154762164|3279675975|3184041950|3237966622|3279669981|3184041814|3184620824|3278772721|3331122214|3292899257|3184789744
2088453407	3247913950|1774940204|2882614695
3031233175	3055485723
3138408757	1818078560|2815368435|2634863215|2474692215|3466942332
2241609494	1905069330|2453100534|2073722745|2178914251|1652903784|1272666933|2248282960|1757368577|1799559654|1852552855|1904792973|2494828274|2075947327|2091567790|2386680792|2173281271|2364911784|2159240553|1409290932|1990224237|1582350251|1178463360|1785652067|1612713781|2032341012|1445186893|2121024097|2187596703|2336949101|1389499654|2099699691|1185449501|2109521824|1751038640|1723442142|1932100401|2432164430
3226651444	3220972182|3162064180|3477667243|3226754284|3258549470|2310303677|3172081725|3258549474|3223789432|3258549592|3222169340|3287969135|3310411611|3265583252|3186262960|2009115241|3287968905|3258549454|3310296865|3165154003|3464213530|3305626965|3306253347
1651503912	1322732622|1993412917
3033007040	2880233711|2747197161|2576246721|2948847745
1733697932	1905069330|1686148663|1736176140|1801580672|1888558953|1846542465|1793419071
1814772862	1400609680|1363882814|1968890851|2106180994|1913780762|1723117997|1899950181
3962107231	5207278942|3962107929|5207051570|3962108302|5207048964|5207051958|5207051968|5207051081|5207049128|3962107598|5207052174|3964200975|5207051857|5207052043|5207047972|5207047983|5207052555|3964196462|3930498890|3962107307|5207051519|3962107649
1974989901	1268531680|1975001365|2103472401
1878479820	1941739354|1921552267|1840615934|2606468492|1729312827|1780578430|2671719631|1939396995|1870621687
1831344424	1838647034|1263478891|1807218070|1921244060|1354290737|2365902912|1862240872|1750762053|2091939750|1246529447|1250987855|1251186131|2636686033|1610438815|1598487482|1580957991|1618275955|1164589025|1831496880
2209523077	
2119243930	1937971955|1791872954|1733990081|1772123811|1979381905|1966731993|1051313923|1883984287|1914508902|1692832385|1735047885
2523737072	2448682395|2525606480|2450117433|2520042032|2449971797|2458161573|1915718967
1735157367	
3159908061	2878642761|1114644905|2559224147
2879069260	3075992457|1887901895|2037880965|2933220193|1684003891|3953669943|2336949101|3185668150|2144234900|5019052479|3225709701|3092266554|2489753770|3215221700|2596946623|1670557371|1917613450|1114644905|2575629505|2663495023|1229747304|2394292571|1567318202|1855530402
3226024391	1118661990
2570312707	1756595897
1460338675	1761858651
5207051484	5207278942|5207282436|3764335675|3962107643|5207051732|3355309932|3764756825|3764363434|3898889542|3762764774|5207278443|5207052054|3962107734|2952928864|5207046955|5207051691|5207052059|5207046233|3764335683|3764363653|3898916482|5207052001|5207048578|5207052377|3962107598|3764335581|3762305211|5207052043|3764380293|5207052588|5207051558|2952106352|3764756971|5207048558|3764335535|5207051519
3607251387	3804854528|3564445583
5063289587	
1056897511	1633889290|1062762264|1933332041|1247117870|1327381861|1644190847|1264782967|1735047885|2196714425
5744683233	
5159796124	5159801418|5160407883|3815908318|5159796699|1915718967
1659822712	1942864621|1633889290|1700413453|1338674534|1891284194|1811870314|1772357111|2367902714|1614813141|1766906057|1779458383
5261732634	
5366136674	
2661302377	
3764398934	3764309697|3764756971|3764335577|3764823947|3764756974|3764756861
3200582477	3200549427|1548510962|1644685765|2860330710|1932985035|3200660783|1630166495|3028197457
1913119452	1887901895|3264007435|1813072052|1066378840|2369810607|1745269762|3669117720|2306974205|2639451901|3454831782|2138387595|3907882887|2029817497|2368722631|1582350251
3929195063	5207052793|3930501510|3929194455|3927873037|3930499156|3929198512|3929198674|3930501378|3930502179|3929199903|3930501567|3928369951|3928369950|3930499208|5207048042|3930501363|5207047217|3930499026|3930502207|3929194407|3930501646|5207051532|3927873229|3927875912|3930501507|3929198714|5207281567|3930502163|3930502084|3929195325|3928369647|3930498800|3927873245|3927875563|3927875225|3930498747|3928369642|3927875215|3927875287|3929207568|3930501884|5207278736|3930499366|1915718967|3930499640|5207052853|3929199167
3928378046	3929194455|3465773792|3930499408|3962108112|3929194722|3930498628|3929194957|3929194697|3929194857|3929194551|3930499654|3927875374|3930498669|3929194695|3927873707|3930498830|3928368303|3930501031|3930499058|3929199956|3929194407|3930498485|3927873912|3929194343|3927873055|3929195489|3961093168|3929194845|3927873265|3927872840|3928368151|3929194542|3930501044|3930498494|2951303790|3930498536|3927873127|1915718967|3927873126|3929194803|3929194987|3929199941|3929199942|3930499136|3930501631|3927873061|3928369258|3930499329|3930498901|3930499280|3930498588|3930499177|3927873295|3930498641|3927873216|3927873252|3930498585|3927873331|3929194751|3930499109|2945651790|3930498949|3927878027|3927873075|3930499318|3929195089|3930498594
3177659154	3282812344|3282496934|3282503014|2938755163|2939726811|3367535012
1910118737	1113773547|1801580672|1401587594|1806608610|1735047885
2854927644	2315842250|3023880295|2873027060
2144863237	2757463303
2419476322	
2817554542	2817556980|2826797522|2804706644|2817556974|2408345352|2817556414|2826794770|2828075034|2817554292|2817554962|2817556844|2826796814|2480556187
2491938875	2491938975|1942410613|1966257855|2019331715|2030395861|2256163051|2473386611|3184825865|2039686085
1883287702	1685125780|2087892741
2520028624	2531834812|2448682395|2450104333|2450117433|2520042032|2449962377|2451238111|1915718967|5288803510|2517521122
2365902912	1838647034|1807218070|1798288693|2663205945|1246529447|1250987855|1785769907|1251186131|1199712261|1618275955|1580957991|1670456410|1610955187|1221722757|1354290737|1661575914|1750762053|1831344424|1610674450|1013011303|1610438815|1598487482|1164589025|1229451843|1821506793|1750663092|1842779653
1867308913	1881788861|2448283213
3426901362	3128511462|3150916772|3401451844|3504806915|3148813310
3307671177	3299568465|3307492781
2808747381	2742884224|3238076810|2535443351|2105564885
1835771550	2274899393|1523596233|1235998235|1768539387
3179148884	3097267387|2960989063
1840455137	2483245985|2535443351|1293980032
1816541051	1993284105|1614813141|1758386271
2026194973	1604627314|1905069330|1817106477|1454098183|1872450723|2660467220|1745269762|1904792973|1309947543|1242811492|1829411954|1979954384|1887901895|1684003891|1938677261|1704523430|1889062833|2336949101|1887901655|1164589025|2029817497|2368722631|2042077657|1916813001|1801580672|2136212043|1081553385|1799559654|2034700632|1580957991|1359562050|1263478891|1925528241|1725808844|1674018855|2062513711|2032341012|2369810607|1842833127|2489753770|1723442142|2059024104|1784489975|1679729243|1142040661|1859546240|1821770863|1779458383|1623347120|1670542111
1673942760	1401643187
2255631584	
2615726957	2638167897|3123052404|1818168874|3004662425
3216027262	
3867104408	3867177567
3912074070	3912033530|3912073478|3912073667|3910399973|3912301979|3912073527|3912073210|3912028475|3912074928|3912074083|3910399632|3910399405|3910399011|3910399563|3910399447|3912074087|3910399116|3912070456|2361772334|3910363722|3910399072|2705641544|3912345313|3912074450|2705641564|3912034378|3912074202|3912303431|3912072988
2697768402	3043499030
1872139142	
2126583653	2803451087|2646272970|2657563524
2149461693	1887821461
1845043624	
3256794320	2744859855
1783895754	
1826654205	1610236680|1674018855|1805213722|1737645271|1821770863
1925467861	2365981805|2322354491|2531329743|2126516897
2072549227	
1722522954	2028687315
3295413835	2696776125|2771791695|2698678490|2709389180|2044688957|2715385657
1881004273	1968890851|1892598010|1735047885
3125407785	3130412741|3125409363|3128454890|3128454814|3151878040|3125353553|3129447204
1836951714	2913908265|3241028882
2487345383	
1843620321	3290012911|2688535192|3043009981|1648760135
2996072763	1663801431|1802455677|3806651501
3490932981	3665631934|5045201108|3276588200|5045510819|5068671121|3630577583|3616272375|5083972781|5081748267|3616271707|5085165287|3290038161|3616271164|5065901434
3514089860	3514033843|3516362470|3514025384|3514077600|3514085121|3514033925|3514004453|3514096892|3516365244|3516318130|3514080602|3516378024
1785164931	2564321723
2806737403	
1767783903	1759526825|1626892090|2112022512|1716363362|1757003581
2197194783	2758780434|3272651191|2793310924|1944897731|2724395973
2475921457	3215042795|1809629351|3506029671
2056461472	
1837459911	2008291163|1978682392|2670269031|1453799585|1970142415|1702926533|1309886821|1898242313|1674144014|1082237730|1793686044|1972507845|1613665331|1805208612|1775432135|2133502752|2384174470|1672107215|1097309117|1666485643
3280057415	1789868731
1545140621	
1953562955	3259114275|2553037191|2639899771|2927538221|1843907331
3645195641	3645195635|3645194793|3636706313|3645576105|3524409001|3645176995|3921584962|3977101948|3645577780|3636703601|3636705367|3317333475|3637075577|3613018970|3645577773|3271974810|3291951630|3502447524|3636707071|3645567800|3976716479
1818052472	2514765337
3494569210	3494569783|3494568925|3501850261|3494570807|3481995243|3490910640|3518285075|3517942424|3518285983|3764675105|3517939200|3764675112|3494569001|3494598705|3494569800|3494598715|3517939843
1246753021	
3074850503	1929984835|2663205945
1424125911	1869099180
2937094303	1851898523|2945725937
1686858712	1570205252|1286296283|2161294617|1930610213|2242910817|2001437797|1222836637|1807697103|1684455970|1916685811|1699974270
2904917367	2584390197|1833959797|2165744657
2440350165	1827000667|2091567790|2000243993|1314833804
1764219170	2047986051|1706931175|1674018855|1770096443|2185712327|1843389010|2001929393|2014032210|2295854307
3119612887	3119615625|3119612745|1865906393|3119509781|3119613753|3291198141|3119645255
1915825587	1697477210|1746662625|1653317131|1721276367|2052107894|2349700850|1441187424|1684455970
1972897667	
3775570740	3313033534|3475296512
1887545680	2882810327|2384712183|2804343127|2107147441|3806651501
3057627762	2911385297|1951754557|1789868731|2520880080|3082882124|2457415125|1923168602|2526491224|3034533977|2521571354
